-0.0271777936138784,-0.0277823305974076,-0.028387695213736,-0.0289933616530958,-0.0295987923625624,-0.0302034387610313,-0.0308067419940383,-0.0314081337272218,-0.0320070369770823,-0.0326028669775461,-0.0331950320806988,-0.0337829346899186,-0.0343659722235001,-0.0349435381067334,-0.0355150227902705,-0.0360798147924987,-0.0366373017635227,-0.0371868715682446,-0.0377279133859436,-0.0382598188236503,-0.0387819830405359,-0.0392938058804576,-0.0397946930097334,-0.0402840570571691,-0.0407613187532998,-0.0412259080657921,-0.0416772653279042,-0.0421148423569005,-0.0425381035593108,-0.0429465270199225,-0.0433396055714227,-0.043716847841625,-0.0440777792752677,-0.0444219431274086,-0.0447489014255131,-0.0450582358974024,-0.0453495488623111,-0.0456224640823998,-0.0458766275721724,-0.046111708363359,-0.0463273992229546,-0.0465234173222353,-0.0466995048547041,-0.046855429601089,-0.0469909854396503,-0.0471059928002319,-0.0472002990606574,-0.047273778884242,-0.0473263344973804,-0.047357895906346,-0.0473684210526314,-0.047357895906346,-0.0473263344973806,-0.0472737788842421,-0.0472002990606576,-0.047105992800232,-0.0469909854396502,-0.0468554296010889,-0.0466995048547043,-0.0465234173222354,-0.0463273992229546,-0.0461117083633589,-0.0458766275721726,-0.0456224640823998,-0.0453495488623109,-0.0450582358974022,-0.044748901425513,-0.0444219431274085,-0.0440777792752677,-0.0437168478416248,-0.0433396055714224,-0.0429465270199225,-0.0425381035593108,-0.0421148423569006,-0.0416772653279043,-0.0412259080657921,-0.0407613187532996,-0.0402840570571689,-0.0397946930097336,-0.0392938058804576,-0.0387819830405362,-0.0382598188236503,-0.0377279133859434,-0.0371868715682443,-0.0366373017635224,-0.0360798147924987,-0.0355150227902705,-0.0349435381067335,-0.0343659722235001,-0.0337829346899189,-0.0331950320806988,-0.0326028669775461,-0.0320070369770823,-0.0314081337272217,-0.0308067419940381,-0.0302034387610313,-0.029598792362563,-0.0289933616530939,-0.0283876952137363,-0.0277823305974077,-0.0271777936138772
-0.0261690532370606,-0.0267511520170613,-0.0273340477111562,-0.0279172340257146,-0.0285001933598121,-0.0290823974936698,-0.0296633083154587,-0.0302423785853119,-0.0308190527352491,-0.0313927677035759,-0.0319629538021863,-0.0325290356150609,-0.0330904329261254,-0.0336465616745063,-0.0341968349350997,-0.0347406639222561,-0.0352774590142699,-0.0358066307962612,-0.0363275911189422,-0.0368397541706669,-0.0373425375600879,-0.0378353634066647,-0.0383176594362102,-0.0387888600786016,-0.0392484075647405,-0.0396957530198098,-0.0401303575498521,-0.0405516933186715,-0.0409592446120702,-0.0413525088864207,-0.0417309977986075,-0.0420942382143841,-0.0424417731922457,-0.0427731629399529,-0.0430879857409115,-0.0433858388476771,-0.0436663393399411,-0.0439291249444379,-0.044173854814319,-0.0444002102656467,-0.0446078954687836,-0.0447966380925734,-0.0449661898993547,-0.0451163272889859,-0.0452468517902127,-0.0453575904978679,-0.0454483964545517,-0.0455191489756193,-0.0455697539164641,-0.0456001438812711,-0.0456102783725909,-0.0456001438812711,-0.0455697539164642,-0.0455191489756194,-0.0454483964545516,-0.0453575904978679,-0.0452468517902129,-0.0451163272889858,-0.0449661898993546,-0.0447966380925735,-0.0446078954687836,-0.0444002102656468,-0.0441738548143189,-0.0439291249444379,-0.0436663393399412,-0.0433858388476771,-0.0430879857409115,-0.042773162939953,-0.0424417731922456,-0.0420942382143839,-0.0417309977986073,-0.0413525088864207,-0.0409592446120702,-0.0405516933186716,-0.0401303575498522,-0.0396957530198098,-0.0392484075647403,-0.0387888600786017,-0.0383176594362103,-0.0378353634066647,-0.0373425375600879,-0.0368397541706669,-0.0363275911189419,-0.0358066307962609,-0.0352774590142696,-0.0347406639222561,-0.0341968349350997,-0.0336465616745063,-0.0330904329261254,-0.0325290356150609,-0.0319629538021863,-0.0313927677035759,-0.0308190527352491,-0.0302423785853119,-0.0296633083154587,-0.0290823974936698,-0.0285001933598126,-0.0279172340257143,-0.0273340477111553,-0.0267511520170611,-0.0261690532370583
-0.0251251497969987,-0.0256840282138706,-0.0262436717553275,-0.0268035943241764,-0.0273632989669876,-0.0279222785350711,-0.028480016382288,-0.0290359870985861,-0.0295896572780144,-0.0301404863198374,-0.0306879272612418,-0.0312314276399901,-0.0317704303852694,-0.0323043747348377,-0.032832697176481,-0.0333548324116565,-0.0338702143391172,-0.0343782770561913,-0.034878455875313,-0.0353701883533094,-0.0358529153308659,-0.0363260819795371,-0.0367891388535881,-0.0372415429439186,-0.037682758731264,-0.0381122592358414,-0.0385295270605824,-0.0389340554250795,-0.0393253491873657,-0.0397029258506619,-0.0400663165522302,-0.0404150670315094,-0.0407487385747391,-0.0410669089333269,-0.0413691732132739,-0.0416551447330378,-0.0419244558472925,-0.0421767587341288,-0.0424117261433373,-0.0426290521035263,-0.042828452585927,-0.04300966612288,-0.0431724543791127,-0.0433166026740642,-0.0434419204536492,-0.0435482417100183,-0.0436354253480152,-0.043703355497197,-0.043751941768457,-0.0437811194544508,-0.0437908496732026,-0.0437811194544506,-0.0437519417684569,-0.043703355497197,-0.0436354253480151,-0.0435482417100184,-0.0434419204536491,-0.0433166026740641,-0.0431724543791128,-0.0430096661228798,-0.042828452585927,-0.0426290521035265,-0.0424117261433374,-0.0421767587341288,-0.0419244558472926,-0.0416551447330378,-0.0413691732132738,-0.0410669089333268,-0.0407487385747391,-0.0404150670315094,-0.04006631655223,-0.0397029258506618,-0.0393253491873658,-0.0389340554250795,-0.0385295270605826,-0.0381122592358412,-0.0376827587312639,-0.0372415429439187,-0.0367891388535882,-0.0363260819795371,-0.0358529153308662,-0.0353701883533094,-0.034878455875313,-0.034378277056191,-0.0338702143391169,-0.0333548324116565,-0.032832697176481,-0.032304374734838,-0.0317704303852694,-0.0312314276399902,-0.0306879272612418,-0.0301404863198374,-0.0295896572780144,-0.0290359870985863,-0.028480016382288,-0.027922278535071,-0.0273632989669881,-0.0268035943241758,-0.0262436717553282,-0.0256840282138714,-0.0251251497969963
-0.0240442120885532,-0.0245790463600125,-0.0251146128387598,-0.0256504463405437,-0.0261860712919343,-0.0267210023628637,-0.0272547451344152,-0.0277867968008014,-0.0283166469043367,-0.0288437781020862,-0.029367666962747,-0.0298877847921896,-0.0304035984859791,-0.0309145714070657,-0.031420164286736,-0.0319198361468005,-0.0324130452408991,-0.0328992500127041,-0.0333779100687174,-0.0338484871632739,-0.0343104461932902,-0.0347632562002274,-0.0352063913766822,-0.0356393320749676,-0.0360615658150034,-0.036472588288805,-0.0368719043588332,-0.0372590290474576,-0.0376334885147782,-0.03799482102206,-0.0383425778780434,-0.0386763243654286,-0.03899564064486,-0.0393001226337828,-0.0395893828576047,-0.0398630512706509,-0.0401207760444835,-0.0403622243212364,-0.0405870829297047,-0.0407950590620403,-0.040985880909,-0.0411592982518225,-0.041315083008929,-0.0414530297357752,-0.0415729560763204,-0.0416747031647284,-0.0417581359760583,-0.0418231436248616,-0.0418696396107644,-0.0418975620102708,-0.0419068736141908,-0.0418975620102708,-0.0418696396107646,-0.0418231436248617,-0.0417581359760582,-0.0416747031647284,-0.0415729560763203,-0.041453029735775,-0.0413150830089289,-0.0411592982518223,-0.040985880909,-0.0407950590620402,-0.0405870829297046,-0.0403622243212363,-0.0401207760444835,-0.0398630512706508,-0.0395893828576046,-0.0393001226337827,-0.0389956406448598,-0.0386763243654286,-0.0383425778780433,-0.03799482102206,-0.0376334885147783,-0.0372590290474576,-0.0368719043588333,-0.036472588288805,-0.0360615658150034,-0.0356393320749677,-0.0352063913766823,-0.0347632562002274,-0.0343104461932902,-0.0338484871632739,-0.0333779100687171,-0.0328992500127041,-0.0324130452408991,-0.0319198361468005,-0.031420164286736,-0.0309145714070659,-0.0304035984859792,-0.0298877847921896,-0.029367666962747,-0.0288437781020862,-0.0283166469043367,-0.0277867968008013,-0.0272547451344151,-0.0267210023628636,-0.0261860712919349,-0.0256504463405438,-0.0251146128387602,-0.0245790463600141,-0.0240442120885517
-0.022924233740525,-0.0234341554549992,-0.0239447752705779,-0.0244556496712719,-0.0249663252358408,-0.0254763392408699,-0.0259852202974544,-0.0264924890204782,-0.0269976587293523,-0.0275002361789535,-0.0279997223193856,-0.028495613083069,-0.0289874001975497,-0.0294745720223085,-0.029956614407745,-0.0304330115744103,-0.0309032470104658,-0.0313668043852536,-0.0318231684767816,-0.0322718261108442,-0.0327122671094362,-0.0331439852460442,-0.0335664792053508,-0.0339792535448354,-0.0343818196557177,-0.0347736967206568,-0.0351544126655988,-0.0355235051031493,-0.0358805222648512,-0.0362250239197391,-0.0365565822765723,-0.0368747828671643,-0.0371792254082581,-0.0374695246394469,-0.0377453111346878,-0.0380062320850172,-0.038251952050151,-0.038482153676727,-0.0386965383810425,-0.0388948269942251,-0.0390767603678949,-0.0392420999384694,-0.0393906282483998,-0.0395221494227396,-0.0396364895995847,-0.0397334973130625,-0.0398130438276878,-0.0398750234230516,-0.0399193536279637,-0.0399459754033212,-0.0399548532731378,-0.0399459754033212,-0.0399193536279635,-0.0398750234230513,-0.0398130438276877,-0.0397334973130623,-0.0396364895995846,-0.0395221494227395,-0.0393906282483997,-0.0392420999384693,-0.0390767603678949,-0.0388948269942253,-0.0386965383810424,-0.0384821536767271,-0.0382519520501509,-0.0380062320850172,-0.0377453111346878,-0.0374695246394469,-0.0371792254082581,-0.0368747828671644,-0.0365565822765722,-0.036225023919739,-0.0358805222648514,-0.0355235051031495,-0.0351544126655987,-0.0347736967206568,-0.0343818196557177,-0.0339792535448355,-0.0335664792053511,-0.0331439852460442,-0.0327122671094365,-0.0322718261108442,-0.0318231684767813,-0.0313668043852536,-0.0309032470104655,-0.03043301157441,-0.029956614407745,-0.0294745720223088,-0.0289874001975497,-0.0284956130830691,-0.0279997223193855,-0.0275002361789535,-0.0269976587293522,-0.0264924890204782,-0.0259852202974542,-0.0254763392408698,-0.0249663252358414,-0.0244556496712708,-0.0239447752705776,-0.0234341554550014,-0.0229242337405241
-0.0217630607865923,-0.0222471536201463,-0.0227319091941411,-0.0232169064578429,-0.0237017149569944,-0.0241858954063431,-0.0246690002940766,-0.0251505745172005,-0.0256301560467824,-0.0261072766218665,-0.0265814624707513,-0.0270522350582107,-0.0275191118571324,-0.0279816071429398,-0.0284392328090671,-0.028891499201656,-0.0293379159715565,-0.029777992941621,-0.0302112409872116,-0.0306371729277506,-0.0310553044270958,-0.0314651549004429,-0.0318662484254187,-0.0322581146549744,-0.0326402897296537,-0.0330123171867839,-0.0333737488641071,-0.0337241457953725,-0.0340630790953869,-0.0343901308320454,-0.0347048948828633,-0.0350069777735616,-0.0352959994962871,-0.0355715943050896,-0.0358334114863302,-0.0360811161017512,-0.0363143897020037,-0.0365329310085117,-0.0367364565616247,-0.036924701333111,-0.03709741930114,-0.0372543839860045,-0.0373953889449546,-0.0375202482246269,-0.0376287967696816,-0.0377208907863925,-0.0377964080600668,-0.0378552482253128,-0.0378973329883238,-0.0379226063004841,-0.0379310344827585,-0.0379226063004841,-0.0378973329883239,-0.0378552482253125,-0.0377964080600667,-0.0377208907863926,-0.0376287967696815,-0.0375202482246268,-0.0373953889449548,-0.0372543839860046,-0.03709741930114,-0.0369247013331111,-0.0367364565616247,-0.0365329310085118,-0.0363143897020038,-0.0360811161017512,-0.0358334114863303,-0.0355715943050896,-0.0352959994962871,-0.0350069777735617,-0.0347048948828631,-0.0343901308320452,-0.0340630790953869,-0.0337241457953726,-0.0333737488641073,-0.0330123171867837,-0.0326402897296537,-0.0322581146549744,-0.031866248425419,-0.0314651549004429,-0.0310553044270961,-0.0306371729277506,-0.0302112409872113,-0.029777992941621,-0.0293379159715562,-0.028891499201656,-0.0284392328090671,-0.02798160714294,-0.0275191118571324,-0.0270522350582108,-0.0265814624707512,-0.0261072766218665,-0.0256301560467822,-0.0251505745172006,-0.0246690002940766,-0.0241858954063432,-0.0237017149569935,-0.0232169064578417,-0.022731909194142,-0.0222471536201465,-0.0217630607865906
-0.0205583778390696,-0.0210156739647837,-0.0214735961452851,-0.0219317466368851,-0.0223897188128984,-0.0228470977044804,-0.0233034605716027,-0.0237583775032614,-0.024211412045896,-0.0246621218588932,-0.0251100593959385,-0.0255547726108752,-0.025995805686629,-0.0264326997856555,-0.0268649938202748,-0.0272922252411642,-0.0277139308421963,-0.028129647579726,-0.0285389134043556,-0.0289412681031361,-0.0293362541501009,-0.029723417562969,-0.030102308763803,-0.0304724834413714,-0.0308335034129174,-0.0311849374830231,-0.0315263622972203,-0.0318573631880068,-0.0321775350109073,-0.0324864829682319,-0.0327838234181955,-0.033069184667084,-0.0333422077421815,-0.0336025471432153,-0.0338498715701186,-0.034083864624967,-0.0343042254860104,-0.0345106695517921,-0.0347029290534232,-0.034880753633173,-0.0350439108876216,-0.0351921868737284,-0.035325386576275,-0.0354433343352499,-0.0355458742318664,-0.0356328704320256,-0.0357042074861648,-0.0357597905845672,-0.0357995457673392,-0.0358234200884069,-0.0358313817330211,-0.0358234200884069,-0.0357995457673394,-0.0357597905845673,-0.0357042074861647,-0.0356328704320257,-0.0355458742318666,-0.0354433343352501,-0.0353253865762751,-0.0351921868737283,-0.0350439108876215,-0.0348807536331731,-0.0347029290534232,-0.034510669551792,-0.0343042254860104,-0.034083864624967,-0.0338498715701187,-0.0336025471432153,-0.0333422077421814,-0.0330691846670839,-0.0327838234181954,-0.0324864829682317,-0.0321775350109073,-0.0318573631880068,-0.0315263622972204,-0.031184937483023,-0.0308335034129174,-0.0304724834413714,-0.0301023087638033,-0.029723417562969,-0.0293362541501012,-0.0289412681031361,-0.0285389134043553,-0.0281296475797258,-0.0277139308421961,-0.027292225241164,-0.0268649938202747,-0.0264326997856557,-0.0259958056866289,-0.0255547726108752,-0.0251100593959386,-0.0246621218588932,-0.0242114120458958,-0.0237583775032615,-0.0233034605716027,-0.0228470977044804,-0.0223897188128994,-0.0219317466368837,-0.021473596145286,-0.0210156739647844,-0.0205583778390673
-0.0193076926787537,-0.0197371688333214,-0.0201672329561386,-0.0205975115005684,-0.0210276225773812,-0.0214571764626897,-0.0218857761341895,-0.022313017834852,-0.0227384916631141,-0.0231617821885034,-0.0235824690915387,-0.0240001278266486,-0.0244143303067507,-0.0248246456080453,-0.0252306406934856,-0.0256318811533026,-0.0260279319608796,-0.0264183582421976,-0.0268027260569989,-0.0271806031897532,-0.0275515599484476,-0.0279151699691715,-0.028271011024417,-0.0286186658329769,-0.0289577228692894,-0.0292877771700496,-0.0296084311358938,-0.0299192953259445,-0.0302199892430107,-0.0305101421072322,-0.0307893936159746,-0.031057394687805,-0.0313138081883962,-0.0315583096362575,-0.0317905878862237,-0.0320103457886875,-0.0322173008226283,-0.0324111857005435,-0.0325917489434765,-0.0327587554244069,-0.0329119868783601,-0.0330512423776898,-0.0331763387710826,-0.0332871110849422,-0.033383412885925,-0.0334651166035061,-0.0335321138115886,-0.0335843154682801,-0.0336216521130952,-0.0336440740209761,-0.0336515513126492,-0.0336440740209761,-0.0336216521130951,-0.0335843154682801,-0.0335321138115888,-0.0334651166035061,-0.0333834128859249,-0.0332871110849423,-0.0331763387710826,-0.0330512423776898,-0.03291198687836,-0.0327587554244069,-0.0325917489434766,-0.0324111857005435,-0.0322173008226282,-0.0320103457886875,-0.0317905878862236,-0.0315583096362576,-0.0313138081883962,-0.0310573946878051,-0.0307893936159747,-0.0305101421072321,-0.0302199892430108,-0.0299192953259445,-0.0296084311358938,-0.0292877771700495,-0.0289577228692892,-0.0286186658329769,-0.028271011024417,-0.0279151699691716,-0.0275515599484477,-0.0271806031897532,-0.0268027260569989,-0.0264183582421975,-0.0260279319608794,-0.0256318811533026,-0.0252306406934858,-0.0248246456080454,-0.0244143303067506,-0.0240001278266486,-0.0235824690915387,-0.0231617821885033,-0.0227384916631141,-0.0223130178348521,-0.0218857761341894,-0.0214571764626898,-0.0210276225773823,-0.0205975115005664,-0.0201672329561398,-0.019737168833322,-0.0193076926787518
-0.0180083190450435,-0.0184088922125564,-0.0188100137790935,-0.0192113353370472,-0.0196125006976589,-0.020013146364771,-0.0204129020349791,-0.0208113911233902,-0.0212082313140926,-0.0216030351343513,-0.0219954105514445,-0.022384961590968,-0.0227712889753444,-0.0231539907811851,-0.0235326631140721,-0.0239069007992469,-0.0242762980866164,-0.0246404493684151,-0.0249989499077988,-0.0253513965765793,-0.0256973886002578,-0.0260365283084621,-0.0263684218888502,-0.0266926801425037,-0.0270089192388044,-0.0273167614677633,-0.0276158359877516,-0.0279057795665756,-0.0281862373138338,-0.0284568634024954,-0.0287173217776579,-0.0289672868504522,-0.0292064441750964,-0.0294344911071313,-0.0296511374409118,-0.0298561060244751,-0.0300491333499659,-0.0302299701178594,-0.0303983817732885,-0.0305541490128664,-0.0306970682604655,-0.0308269521105159,-0.0309436297374641,-0.0310469472701457,-0.0311367681299222,-0.0312129733315404,-0.0312754617457884,-0.0313241503231352,-0.0313589742776641,-0.0313798872307256,-0.0313868613138687,-0.0313798872307256,-0.031358974277664,-0.0313241503231353,-0.0312754617457883,-0.0312129733315405,-0.0311367681299223,-0.0310469472701458,-0.0309436297374641,-0.030826952110516,-0.0306970682604655,-0.0305541490128663,-0.0303983817732887,-0.0302299701178595,-0.030049133349966,-0.029856106024475,-0.0296511374409117,-0.0294344911071312,-0.0292064441750962,-0.0289672868504521,-0.0287173217776578,-0.0284568634024952,-0.0281862373138337,-0.0279057795665757,-0.0276158359877517,-0.0273167614677632,-0.0270089192388043,-0.0266926801425038,-0.0263684218888504,-0.0260365283084621,-0.0256973886002581,-0.0253513965765793,-0.0249989499077985,-0.024640449368415,-0.0242762980866162,-0.0239069007992468,-0.0235326631140721,-0.0231539907811851,-0.0227712889753443,-0.0223849615909682,-0.0219954105514444,-0.0216030351343514,-0.0212082313140927,-0.0208113911233902,-0.0204129020349792,-0.0200131463647709,-0.0196125006976585,-0.0192113353370471,-0.0188100137790927,-0.0184088922125584,-0.0180083190450437
-0.016657357376248,-0.0170278800435724,-0.0173989099697092,-0.0177701248841555,-0.0181411953189898,-0.0185117850470837,-0.0188815515447331,-0.0192501464779746,-0.0196172162117601,-0.0199824023410767,-0.020345342243009,-0.0207056696486598,-0.0210630152337582,-0.0214170072267076,-0.0217672720327464,-0.0221134348728218,-0.0224551204357074,-0.0227919535418273,-0.0231235598171912,-0.0234495663757857,-0.0237696025087156,-0.0240833003783449,-0.0243902957156432,-0.02469022851891,-0.0249827437520224,-0.0252674920403242,-0.0255441303622638,-0.0258123227348745,-0.0260717408911905,-0.0263220649476945,-0.0265629840599041,-0.0267941970642217,-0.0270154131041963,-0.0272263522393794,-0.0274267460349918,-0.0276163381306659,-0.0277948847865777,-0.0279621554053419,-0.0281179330281057,-0.0282620148033491,-0.0283942124269724,-0.0285143525523378,-0.0286222771690121,-0.0287178439490547,-0.0288009265597856,-0.0288714149420778,-0.0289292155533063,-0.028974251574213,-0.0290064630790397,-0.0290258071684057,-0.0290322580645162,-0.0290258071684058,-0.0290064630790397,-0.0289742515742129,-0.0289292155533062,-0.0288714149420777,-0.0288009265597856,-0.0287178439490546,-0.0286222771690122,-0.0285143525523378,-0.0283942124269723,-0.028262014803349,-0.0281179330281057,-0.0279621554053419,-0.0277948847865777,-0.0276163381306659,-0.0274267460349918,-0.0272263522393794,-0.0270154131041963,-0.0267941970642217,-0.026562984059904,-0.0263220649476944,-0.0260717408911905,-0.0258123227348746,-0.025544130362264,-0.0252674920403241,-0.0249827437520223,-0.0246902285189101,-0.0243902957156433,-0.0240833003783449,-0.0237696025087157,-0.0234495663757858,-0.023123559817191,-0.0227919535418273,-0.0224551204357072,-0.0221134348728219,-0.0217672720327464,-0.0214170072267078,-0.0210630152337583,-0.0207056696486599,-0.020345342243009,-0.0199824023410766,-0.0196172162117599,-0.0192501464779746,-0.0188815515447332,-0.0185117850470837,-0.0181411953189913,-0.0177701248841533,-0.0173989099697098,-0.0170278800435729,-0.0166573573762469
